president,speech_label,matched_title,document_date,document_type,block_idx,block_size,sentence_start,sentence_end,text,n_sentences,n_words,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,moral_vector_R5,cosine_gonye,cosine_pergel,cosine_yasa,cosine_gpy_sum_vector,delta_vector_discriminant
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,10,2,20,21,"Unhappily the danger it poses promises to be of indefinite duration. To meet it successfully, there is called for, not so much the emotional and transitory sacrifices of crisis, but rather those which enable us to carry forward steadily, surely, and without complaint the burdens of a prolonged and complex struggle--with liberty the stake.",2,54,0.12084433051999029,0.1151021351778166,0.11548984700136898,0.11061776974557347,0.08084921271327865,-0.03599890472272824,-0.04575835644372998,-0.06063803446197679,-0.08992109091762936,-0.09585403291153288,1.0833333333333333,0.0002534617757173384,0.0007003382312265312,"[0.12084433051999029, 0.1151021351778166, 0.11548984700136898, 0.11061776974557347, 0.08084921271327865]",0.8055929886562839,0.8077686736400755,0.7562116653638519,0.9647151992929748,-0.002675772392930237
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,11,2,22,23,"Only thus shall we remain, despite every provocation, on our charted course toward permanent peace and human betterment. Crises there will continue to be.",2,24,0.11255164567238884,0.09294327220033534,0.11575224369061944,0.10664781770922305,0.09617709039322665,0.062419498032831366,0.026825861882529115,0.08368917115251899,0.09981064452124934,0.12255521597826706,1.0,9.959740204251893e-05,0.0013372909442915927,"[0.11255164567238884, 0.09294327220033534, 0.11575224369061944, 0.10664781770922305, 0.09617709039322665]",0.7564896205910524,0.7658631457763984,0.7940508125945541,0.9429289414415488,-0.005578929802136624
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,12,2,24,25,"In meeting them, whether foreign or domestic, great or small, there is a recurring temptation to feel that some spectacular and costly action could become the miraculous solution to all current difficulties. A huge increase in newer elements of our defense; development of unrealistic programs to cure every ill in agriculture; a dramatic expansion in basic and applied research--these and many other possibilities, each possibly promising in itself, may be suggested as the only way to the road we wish to travel.",2,82,0.10214202515112329,0.09883248962483936,0.09156847658463513,0.09329653498842086,0.07248042776066428,-0.0018951674575424682,0.021863230571192955,0.04466499755698907,0.02181458043329791,0.042612384861280966,3.3333333333333335,0.00013296499841042346,0.0003592369300213235,"[0.10214202515112329, 0.09883248962483936, 0.09156847658463513, 0.09329653498842086, 0.07248042776066428]",0.8077590920480926,0.8137842841173508,0.7478127649659223,0.964662442200523,-0.001232923017582599
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,13,2,26,27,"But each proposal must be weighed in the light of a broader consideration: the need to maintain balance in and among national programs-balance between the private and the public economy, balance between cost and hoped for advantage--balance between the clearly necessary and the comfortably desirable; balance between our essential requirements as a nation and the duties imposed by the nation upon the individual; balance between actions of the moment and the national welfare of the future. Good judgment seeks balance and progress; lack of it eventually finds imbalance and frustration.",2,90,0.08923421276469334,0.10958620083781394,0.08272800524443455,0.10077283450470542,0.08294846239368832,0.031397503615719344,0.12015703524344493,0.02780170939871593,0.11707976614432247,0.05438543458217447,4.875,0.00013905822579106083,0.002061690179721464,"[0.08923421276469334, 0.10958620083781394, 0.08272800524443455, 0.10077283450470542, 0.08294846239368832]",0.7734128731576153,0.8562711912972345,0.7502798788466153,0.9692083649203055,0.003033761834139649
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,14,2,28,29,"The record of many decades stands as proof that our people and their government have, in the main, understood these truths and have responded to them well, in the face of stress and threat. But threats, new in kind or degree, constantly arise.",2,43,0.11249948726859103,0.10699905650867754,0.10551524575385439,0.134777368251384,0.086751467821413,-0.27756136515822116,-0.18087255044099146,-0.06244702169205752,-0.12084707934884968,-0.14390614140060703,3.75,0.00029684691436820834,0.006380902378404754,"[0.11249948726859103, 0.10699905650867754, 0.10551524575385439, 0.134777368251384, 0.086751467821413]",0.7654855015507248,0.8292150156853653,0.8047168697029733,0.9769310530478917,-0.0010539725178932494
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,15,2,30,31,I mention two only. IV.,2,5,0.0909090909090909,0.0869565217391304,0.0454545454545454,0.0454545454545454,0.0357142857142857,-0.3890666666666666,-0.2657,-0.0674333333333333,-0.5061,0.0,1.0,0.0006727330435994177,0.04522741188888889,"[0.0909090909090909, 0.0869565217391304, 0.0454545454545454, 0.0454545454545454, 0.0357142857142857]",0.9298389306019709,0.7927395812121978,0.5425609078011533,0.9223192051907084,0.0010858168794285993
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,16,2,32,33,"A vital element in keeping the peace is our military establishment. Our arms must be mighty, ready for instant action, so that no potential aggressor may be tempted to risk his own destruction.",2,33,0.17816460638429235,0.11758894423850513,0.12279350995756029,0.12583498294947126,0.12906798010530518,-0.06561476728908716,-0.03517811678798811,-0.05513382396258622,-0.08814563438081317,-0.048761359963269045,2.2,0.0006085081046045411,0.0003948859418492834,"[0.17816460638429235, 0.11758894423850513, 0.12279350995756029, 0.12583498294947126, 0.12906798010530518]",0.8152107397805408,0.7313977796199947,0.7247958668339207,0.9244972727895948,-0.013150369297875893
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,17,2,34,35,"Our military organization today bears little relation to that known by any of my predecessors in peacetime, or indeed by the fighting men of World War II or Korea. Until the latest of our world conflicts, the United States had no armaments industry.",2,43,0.09716051856306943,0.08797190092809187,0.08599436821815466,0.08074382679273404,0.08315920587778969,-0.19021820766606254,-0.13130116280621087,-0.07242810303742209,-0.08262153130137696,-0.054982507373364506,1.4444444444444444,3.977081225066717e-05,0.0030021958805214965,"[0.09716051856306943, 0.08797190092809187, 0.08599436821815466, 0.08074382679273404, 0.08315920587778969]",0.7879698891096274,0.7807209148263681,0.7428894611914347,0.9410621219881579,-0.0022929710954823247
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,18,2,36,37,"American makers of plowshares could, with time and as required, make swords as well. But now we can no longer risk emergency improvisation of national defense; we have been compelled to create a permanent armaments industry of vast proportions.",2,39,0.1238642803607719,0.0757043184517392,0.09774686811763646,0.08599578125188322,0.07529524775453914,-0.14191543760674624,-0.1051273075744867,-0.01825550020075188,-0.08174491151555813,-0.023698897368993232,1.375,0.000407154778209054,0.002819734912848229,"[0.1238642803607719, 0.0757043184517392, 0.09774686811763646, 0.08599578125188322, 0.07529524775453914]",0.8196773342924376,0.7156667238905202,0.7418105431542726,0.9267348000601583,-0.008022633122787434
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,19,2,38,39,"Added to this, three and a half million men and women are directly engaged in the defense establishment. We annually spend on military security more than the net income of all United States corporations.",2,34,0.13874229802087212,0.12014615473883128,0.09699668588720124,0.09688771878933133,0.08927115599838865,-0.0900185099310787,0.04725021808143132,0.006305881943686592,0.03080271320913779,0.09638350969339064,4.666666666666667,0.00042177691929153906,0.004742026354743832,"[0.13874229802087212, 0.12014615473883128, 0.09699668588720124, 0.09688771878933133, 0.08927115599838865]",0.8507436223605359,0.7862368311491594,0.6854110114268005,0.9454748619691061,-0.0029675238756650055
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,20,2,40,41,"This conjunction of an immense military establishment and a large arms industry is new in the American experience. The total influence-economic, political, even spiritual--is felt in every city, every State house, every office of the Federal government.",2,37,0.10800931108931375,0.09858058627993509,0.11131236424679504,0.10714977545409969,0.09420207166794939,-0.07511549540493322,-0.05175529485766259,-0.0631317960110459,-0.028787470723499742,-0.06412197727482727,6.333333333333333,5.118112640356488e-05,0.00030976861910538727,"[0.10800931108931375, 0.09858058627993509, 0.11131236424679504, 0.10714977545409969, 0.09420207166794939]",0.7595703538939346,0.7874906657767062,0.7890152367092913,0.9510255141207529,-0.0035541405263165224
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,21,2,42,43,We recognize the imperative need for this development. Yet we must not fail to comprehend its grave implications.,2,18,0.13156757881636233,0.14442202409594793,0.10974802494189632,0.13090482971242928,0.08167333870861755,-0.24356267665130565,-0.10118798552754435,-0.008460990675990687,-0.1281858250276855,-0.1168706666666667,1.6666666666666667,0.0006056570253929849,0.007034694536140732,"[0.13156757881636233, 0.14442202409594793, 0.10974802494189632, 0.13090482971242928, 0.08167333870861755]",0.825188361887812,0.8546688102305438,0.7279645254202137,0.9804853767882422,0.0031873223159377823
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,22,2,44,45,"Our toil, resources and livelihood are all involved; so is the very structure of our society. In the councils of government, we must guard against the acquisition of unwarranted influence, whether sought or unsought, by the military-industrial complex.",2,38,0.11199019284577078,0.13294830922785283,0.11177656865459405,0.11609132214886278,0.07799930756279992,-0.14263418673709774,-0.08679197813190935,-0.022593875310409232,-0.04465717329459444,-0.08524544064750673,1.8333333333333333,0.00039869016287668365,0.0021189768568378987,"[0.11199019284577078, 0.13294830922785283, 0.11177656865459405, 0.11609132214886278, 0.07799930756279992]",0.8020473222993354,0.8522269550072405,0.7431389764063134,0.9762541362471511,0.0027550945094945017
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,23,2,46,47,The potential for the disastrous rise of misplaced power exists and will persist. We must never let the weight of this combination endanger our liberties or democratic processes.,2,28,0.08155115321028669,0.09593105091050753,0.07034510295558162,0.1020702812541045,0.08741018820587564,-0.04594299903799904,-0.005481056712540079,-0.07800497908143217,0.042298043705908284,-0.029325527912174947,1.8,0.0001532639155494311,0.002040566207040079,"[0.08155115321028669, 0.09593105091050753, 0.07034510295558162, 0.1020702812541045, 0.08741018820587564]",0.7442713591932274,0.8501613623226982,0.7699766887423222,0.962870778784968,0.00260370303484226
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,24,2,48,49,"We should take nothing for granted. Only an alert and knowledgeable citizenry can compel the proper meshing of the huge industrial and military machinery of defense with our peaceful methods and goals, so that security and liberty may prosper together.",2,40,0.09677913203524603,0.1126970208600443,0.12679746637934905,0.12900837288427874,0.08817751869358506,0.10500830952380953,0.04430220829861454,0.11862127007469654,0.0822715075794052,0.1959832417582418,1.25,0.00032484135875880725,0.0031436304403681145,"[0.09677913203524603, 0.1126970208600443, 0.12679746637934905, 0.12900837288427874, 0.08817751869358506]",0.7257932408233577,0.830241181861322,0.822992419429379,0.9686759452614588,0.00036140142122852853
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,25,2,50,51,"Akin to, and largely responsible for the sweeping changes in our industrial-military posture, has been the technological revolution during recent decades. In this revolution, research has become central; it also becomes more formalized, complex, and costly.",2,36,0.08370800255496924,0.07879868005991758,0.08161693822744698,0.1121438464401444,0.06426645430272847,-0.06118265724776504,0.04107539558531747,-0.03213369303740012,-0.05822915860106077,-0.09727042799893341,2.0,0.00030356246970492736,0.002671006118295647,"[0.08370800255496924, 0.07879868005991758, 0.08161693822744698, 0.1121438464401444, 0.06426645430272847]",0.7463443126125503,0.8330562391891305,0.82764830345929,0.9800450947680658,-0.000470897360191562
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,26,2,52,53,"A steadily increasing share is conducted for, by, or at the direction of, the Federal government. Today, the solitary inventor, tinkering in his shop, has been overshadowed by task forces of scientists in laboratories and testing fields.",2,37,0.09849536290740762,0.09901370227390816,0.07159363847345204,0.08921837750706584,0.06868321953640129,-0.03647034126293859,0.039942145005113686,0.03535932788895086,0.07910351357807023,-0.11091533779083144,1.7142857142857142,0.000210366947509121,0.005681366672631638,"[0.09849536290740762, 0.09901370227390816, 0.07159363847345204, 0.08921837750706584, 0.06868321953640129]",0.8282032070260057,0.8348076775728651,0.7151749899307336,0.968362848506564,0.0007131604205249421
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,27,2,54,55,"In the same fashion, the free university, historically the fountainhead of free ideas and scientific discovery, has experienced a revolution in the conduct of research. Partly because of the huge costs involved, a government contract becomes virtually a substitute for intellectual curiosity.",2,42,0.07943525433043094,0.10913072082087616,0.10006343854689474,0.0900922559332056,0.06243248734852253,-0.030999841684980756,0.05158183009556224,0.05792150424964062,0.08668247906387914,-0.000221012075391568,2.8333333333333335,0.0003307994006938868,0.0022619473689149223,"[0.07943525433043094, 0.10913072082087616, 0.10006343854689474, 0.0900922559332056, 0.06243248734852253]",0.7702863060973307,0.8538448722302996,0.7558444202330633,0.9691988575460765,0.0025280071439637286
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,28,2,56,57,"For every old blackboard there are now hundreds of new electronic computers. The prospect of domination of the nation's scholars by Federal employment, project allocations, and the power of money is ever present--and is gravely to be regarded.",2,38,0.08721975121587867,0.13544989052630327,0.09160849988553604,0.10096346166252546,0.08606563048684798,0.0018057545266181737,0.05856592773986955,0.06816044876410976,0.07715232492386638,0.009256000361618845,1.375,0.00042129997788914805,0.0012193375621864563,"[0.08721975121587867, 0.13544989052630327, 0.09160849988553604, 0.10096346166252546, 0.08606563048684798]",0.7707655250192883,0.8807420179210749,0.7162672343233583,0.9644134139660553,0.007478332974173149
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,29,2,58,59,"Yet, in holding scientific research and discovery in respect, as we should, we must also be alert to the equal and opposite danger that public policy could itself become the captive of a scientific-technological elite. It is the task of statesmanship to mold, to balance, and to integrate these and other forces, new and old, within the principles of our democratic system--ever aiming toward the supreme goals of our free society.",2,71,0.10520246578207848,0.1228155126275331,0.11372759834807,0.09998449211226047,0.09434557448990037,0.010394812529414751,0.10348340963863197,0.07401797065727994,0.048859601318550376,0.012049632660160728,2.3333333333333335,0.00012693564566382325,0.0016117885962512908,"[0.10520246578207848, 0.1228155126275331, 0.11372759834807, 0.09998449211226047, 0.09434557448990037]",0.7749576812788941,0.8195705667494115,0.7453080716543581,0.9527367330624849,0.0006239560332449642
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,30,2,60,61,V. Another factor in maintaining balance involves the element of time.,2,11,0.0726978205379933,0.04969626126844127,0.06937235864728307,0.06162400536861273,0.12577721661054989,0.011001294498381867,0.05129455128205129,-0.16519715762273904,0.18786927710843374,-0.0734769596651446,0.75,0.0008577546620819491,0.017677395149858395,"[0.0726978205379933, 0.04969626126844127, 0.06937235864728307, 0.06162400536861273, 0.12577721661054989]",0.5977302320212922,0.6290300593062785,0.7422239161197738,0.8013773848341778,-0.003604529991817901
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,31,2,62,63,"As we peer into society's future, we--you and I, and our government-must avoid the impulse to live only for today, plundering, for our own ease and convenience, the precious resources of tomorrow. We cannot mortgage the material assets of our grandchildren without risking the loss also of their political and spiritual heritage.",2,52,0.12147498245434285,0.12354123346202582,0.1135004064792419,0.12131250662507544,0.11394981589291679,-0.07790589711118924,0.07806970745794331,-0.008758032510391835,-0.0718496858761051,-0.08450249407915313,1.5555555555555556,2.1886929925285705e-05,0.004775624228104927,"[0.12147498245434285, 0.12354123346202582, 0.1135004064792419, 0.12131250662507544, 0.11394981589291679]",0.7675255694227783,0.8106167285620877,0.7637911599036543,0.9535338668718687,-0.000969393858710324
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,32,2,64,65,"We want democracy to survive for all generations to come, not to become the insolvent phantom of tomorrow. VI.",2,19,0.10382131637394494,0.1278291102008847,0.09787121928830839,0.12822650648403416,0.10424665312248356,0.1490397722457359,0.013091267080745364,-0.09348467203339299,0.04593031763240788,0.05272133333333331,1.25,0.00020992302267826624,0.007603756643405818,"[0.10382131637394494, 0.1278291102008847, 0.09787121928830839, 0.12822650648403416, 0.10424665312248356]",0.7542610327544507,0.8575514818556886,0.7685485667419168,0.9693765877109156,0.004611853072514133
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,33,2,66,67,"Down the long lane of the history yet to be written America knows that this world of ours, ever growing smaller, must avoid becoming a community of dreadful fear and hate, and be, instead, a proud confederation of mutual trust and respect. Such a confederation must be one of equals.",2,50,0.1354351281615472,0.11879665490087096,0.1256271180044089,0.1167410679533303,0.10987578230747437,0.005627508948284943,0.035607446161217464,0.030571656129488475,0.016055993367716563,0.06543376213137485,2.142857142857143,9.402225718638084e-05,0.000518400544064224,"[0.1354351281615472, 0.11879665490087096, 0.1256271180044089, 0.1167410679533303, 0.10987578230747437]",0.7859213917556456,0.7791231297790991,0.7587880523806712,0.9460165026209512,-0.005573180812392789
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,34,2,68,69,"The weakest must come to the conference table with the same confidence as do we, protected as we are by our moral, economic, and military strength. That table, though scarred by many past frustrations, cannot be abandoned for the certain agony of the battlefield.",2,44,0.10258871094168222,0.08944482483633452,0.11030356298924324,0.11973525121659484,0.11251458629286441,0.0017671155303284826,0.1267855771412133,0.04094508984709439,0.012210631466703675,0.11309066302658695,2.6,0.00013278008395255987,0.0033278760185266537,"[0.10258871094168222, 0.08944482483633452, 0.11030356298924324, 0.11973525121659484, 0.11251458629286441]",0.7057553244930406,0.7742901544829115,0.8241437373770762,0.9380294595554557,-0.0038107059073422267
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,35,2,70,71,"Disarmament, with mutual honor and confidence, is a continuing imperative. Together we must learn how to compose differences, not with arms, but with intellect and decent purpose.",2,27,0.1579296852138566,0.11010550816508133,0.15370089824617436,0.11633020178712238,0.13700335241606862,0.1254012103174603,0.1473820138888889,0.20865017816742076,0.03186614583333337,0.26745865800865803,1.6,0.0004619508997608527,0.007903682023934468,"[0.1579296852138566, 0.11010550816508133, 0.15370089824617436, 0.11633020178712238, 0.13700335241606862]",0.7589173468221018,0.7086238755745428,0.7640340548438044,0.9082276057827204,-0.0150059864701532
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,36,2,72,73,Because this need is so sharp and apparent I confess that I lay down my official responsibilities in this field with a definite sense of disappointment. As one who has witnessed the horror and the lingering sadness of war--as one who knows that another war could utterly destroy this civilization which has been so slowly and painfully built over thousands of years--I wish I could say tonight that a lasting peace is in sight.,2,74,0.1265669370423341,0.1000845098305805,0.08887398016930613,0.0936432250957254,0.10199409420202622,-0.12551528894987302,-0.1201086035776901,-0.1380908038380547,-0.15874979818061552,-0.16063098327496675,0.7222222222222222,0.0002122653051739646,0.00034609888548435075,"[0.1265669370423341, 0.1000845098305805, 0.08887398016930613, 0.0936432250957254, 0.10199409420202622]",0.8100735249628731,0.7615355457153709,0.714460400447971,0.9306148758246511,-0.004373457622784599
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,37,2,74,75,"Happily, I can say that war has been avoided. Steady progress toward our ultimate goal has been made.",2,18,0.1254290405996199,0.1050333689855647,0.08218996474931792,0.09221516529470727,0.057654521795705876,-0.08287999999999995,-0.06659242187500006,-0.09507858796296298,-0.15845541666666663,-0.09946561224489789,1.3333333333333333,0.000640498066141005,0.0012123700213617114,"[0.1254290405996199, 0.1050333689855647, 0.08218996474931792, 0.09221516529470727, 0.057654521795705876]",0.8788497689352124,0.800438709629719,0.6808908864532712,0.9608671615257393,-0.001997811622182724
