president,speech_label,matched_title,document_date,document_type,block_idx,block_size,sentence_start,sentence_end,text,n_sentences,n_words,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,moral_vector_R5,cosine_gonye,cosine_pergel,cosine_yasa,cosine_gpy_sum_vector,delta_vector_discriminant
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,0,5,0,4,"Governor Gary, Mayor Street, Distinguished Guests, and My Fellow Americans: First, I should like to extend my thanks to the people of Oklahoma for this chance to share in celebrating the fiftieth anniversary of Oklahoma's statehood. Born in the Lone Star State just to your south, and reared in the Sunflower State just to the north, I have tonight a fine feeling of coming home again. So your generous welcome has a special significance for me tonight. Frankly, I wish I could stay until Saturday. From all my friends this afternoon I have heard you have a pretty fair sort of a football team.",5,104,0.10302857917033163,0.09433843689993697,0.08897403556501167,0.09266142115664437,0.08504287251450748,0.0352738176553476,0.08130779864979995,0.10805554658461425,0.1165599676962681,0.061250198036362224,1.380952380952381,4.545511086981789e-05,0.0011190609616868953,"[0.10302857917033163, 0.09433843689993697, 0.08897403556501167, 0.09266142115664437, 0.08504287251450748]",0.7904730359539309,0.7963852053813215,0.7525002163443126,0.9524075530639491,-0.002008663561187632
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,1,5,5,9,"And of course I should very much like to see it play. I am going to let you in on a secret. No matter how good it was before, since this afternoon when they made my grandson sort of an honorary member, it is a much better team. He is now the proud possessor of a white football signed by Bud Wilkinson and all his players, and my ""son"" is the best ninety-pound tackle in the whole country. Last week I spoke of science in security; this evening I speak of security in a somewhat wider context.",5,97,0.08687631002460566,0.08347558591713698,0.09491583378022202,0.09129902821213119,0.07763157692036363,0.00028782986289634734,0.04743110049129781,0.08621441506801243,0.07727975734159896,0.035031999204738304,1.375,4.5304419860062176e-05,0.0011886973299306467,"[0.08687631002460566, 0.08347558591713698, 0.09491583378022202, 0.09129902821213119, 0.07763157692036363]",0.7507968393349902,0.7953335994283306,0.7972059162042201,0.9540126162138756,-0.0019838049871025686
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,2,5,10,14,"We live in one of the great ages in the story of mankind. For millions of people science has removed the burden of backbreaking toil. For other millions the hope of a good life is being translated into definite promise. In this wonderful age, we Americans have a special responsibility. We were given a fresh continent and an opportunity to work out a modern dream of how men should work together, live together, and govern themselves.",5,76,0.0928321960418841,0.10785202128818062,0.10201830501300346,0.084596171249727,0.09905544241789889,0.10272845587813334,0.12201330002331387,0.12824402983311275,0.10094527557012557,0.15072629995478712,1.9166666666666667,7.950835385206328e-05,0.0004182933676141181,"[0.0928321960418841, 0.10785202128818062, 0.10201830501300346, 0.084596171249727, 0.09905544241789889]",0.7514304780046209,0.7982823355556639,0.7416234719939326,0.9329632088716064,-2.1260712989128183e-05
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,3,5,15,19,"Drawing on all the cultures of the past, and on the rapid growth of science, we worked out a way in which every person can be his own competitive self, and at the same time be a dedicated member of a harmonious community. Now this week the Soviets are celebrating the 40th anniversary of their revolution. These four decades have seen them change from an agricultural to an industrial nation. We know of their rigorous educational system and their technological achievements. But we see all this happening under a political philosophy that postpones again and again the promise to each man that he will be allowed to be himself, and to enjoy, according to his own desires, the fruits of his own labor.",5,123,0.09655792683458037,0.10693852774084858,0.10003984198591072,0.09572789023266817,0.0943517771220921,0.08410462491821563,0.09367250652961454,0.04820647215707103,0.07749174233648952,0.01667790612786665,1.588235294117647,2.5498695617253796e-05,0.000988873022763851,"[0.09655792683458037, 0.10693852774084858, 0.10003984198591072, 0.09572789023266817, 0.0943517771220921]",0.7611369088207272,0.8127414693261338,0.7589511588093956,0.9498579983642245,-2.3528327616456624e-05
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,4,5,20,24,"We have long had evidence, recently very dramatic evidence, that even under such a system it is possible to produce some remarkable material achievements. When such competence in things material is at the service of leaders who have so little regard for things human, and who command the power of an empire, there is danger ahead for free men everywhere. That, my friends, is the reason why the American people have been so aroused about the earth satellites. Of course, free men are meeting and will meet this challenge. Up to a point, this must be done on the Communists' own terms--outmatching them in military power, general technological advance, and specialized education and research.",5,114,0.09314160284466519,0.10207202511956612,0.10136280972434342,0.09926089572322672,0.08363283747894679,-0.02699068369322006,0.02486059924216867,0.023205758356322822,0.03641992411109951,-0.0011631827638138824,3.6363636363636362,5.933091436316997e-05,0.000644537321640549,"[0.09314160284466519, 0.10207202511956612, 0.10136280972434342, 0.09926089572322672, 0.08363283747894679]",0.76122487129003,0.8201555115763155,0.7781674261434445,0.9607257122657618,-0.00023989316287384085
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,5,5,25,29,"But this is not all the story. The real strength with which the self-governing democracies have met the tests of history is something denied to dictatorships. It is found in the quality of our life, and the vigor of our ideals. It manifests itself in the ever-astonishing capacity of free men for voluntary heroism, sacrifice and accomplishment when the chips are down. This is the weapon which has meant eventual downfall for every dictator who has made the familiar mistake of thinking all democracies ""soft."" Now, once again, we hear an expansionist regime declaring, ""We will bury you."" In a bit of American vernacular, ""Oh Yeah?"" It would be a grave error not to take this kind of threat literally.",5,120,0.14336379307601532,0.11758402312771651,0.10138865111835425,0.08790519382943328,0.10942824185415673,-0.11595674119142942,-0.08732226064616791,-0.01015741869786985,-0.07658986424348248,-0.07501609360069421,1.173913043478261,0.0004286553467616859,0.0015041375470067598,"[0.14336379307601532, 0.11758402312771651, 0.10138865111835425, 0.08790519382943328, 0.10942824185415673]",0.8300781150630802,0.7496158274301354,0.6756593853293356,0.9181013100536868,-0.005140117450087814
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,6,5,30,34,"This theme has been a Communist doctrine for a hundred years. But you may recall that there was once a dictator named Hitler who also said he would bury us. He wrote a long, dull book telling precisely how he was going to do it. Not enough people took him at his word. We shall not make that mistake again.",5,60,0.11093898827661124,0.089513626904267,0.09538732125626459,0.09630548183867473,0.08495551884939011,-0.1548735300526034,-0.06629800643247025,8.744495391990484e-05,-0.035435598323032357,-0.1045552433624232,1.0,9.65036879595849e-05,0.003623425669526386,"[0.11093898827661124, 0.089513626904267, 0.09538732125626459, 0.09630548183867473, 0.08495551884939011]",0.7925489690236017,0.7748987950625915,0.7630899818031892,0.9487082831865639,-0.004205300155456317
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,7,5,35,39,"International communism has demonstrated repeatedly that its leaders are quite willing to launch aggression by violence upon other countries. They are even more ready to expand by propaganda and subversion, economic penetration and exploitation. Mostly they use a combination of all three methods. The free world must therefore be alert to all. Our military defenses have been largely re-shaped over the years since World War II.",5,66,0.11739909353560543,0.12020584927026763,0.12019933439311369,0.11981393949909869,0.1008431021259797,-0.09025942772399245,-0.0796478320378816,-0.057875626626928516,-0.09290007780696938,-0.07434153378536681,2.875,7.02713049662005e-05,0.00019708672497712815,"[0.11739909353560543, 0.12020584927026763, 0.12019933439311369, 0.11981393949909869, 0.1008431021259797]",0.7699587013553333,0.8127009843454889,0.7755348929511211,0.9601339198850913,-0.001533651666129128
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,8,5,40,44,"I assure you, as I did last week, that for the conditions existing today they are both efficient and adequate. But if they are to remain so for the future, their design and power must keep pace with the increasing capabilities that science gives both to the aggressor and the defender. They must continue to perform four main tasks: 1. As a primary deterrent to war, maintain a strong nuclear retaliatory power. The Soviets must be convinced that any attack on us and our Allies would result, regardless of damage to us, in their own national destruction. 2.",5,98,0.13709043118781492,0.10515507232855575,0.09711554308018819,0.11063185889824281,0.10714569169773785,-0.03017825023665545,0.026228245163734832,0.041960372821244186,-0.020390756074977177,-0.05281949873551667,2.9,0.00023043210594448306,0.001579299122288885,"[0.13709043118781492, 0.10515507232855575, 0.09711554308018819, 0.11063185889824281, 0.10714569169773785]",0.8056772877414894,0.7682776392434513,0.7352954939096797,0.9400455506658348,-0.005522352390745042
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,9,5,45,49,"In cooperation with our Allies, provide a force structure so flexible that it can cope quickly with any form of aggression against the free world. 3. Keep our home defenses in a high state of efficiency. 4. Have the reserve strength to meet unforeseen emergency demands. To provide this kind of defense requires tax money--lots of it. During the last five fiscal years we have spent 211 billion dollars on our security--an average of over 42 billion dollars a year.",5,80,0.11425849592940727,0.11808185635585929,0.10149739959068808,0.1021158313422853,0.09030138645805573,0.010171411873950034,0.04025244150719332,0.011599996066222562,-0.028176874761957425,0.011117892833814865,2.8,0.00012329390033534652,0.0005928631314367235,"[0.11425849592940727, 0.11808185635585929, 0.10149739959068808, 0.1021158313422853, 0.09030138645805573]",0.8032590208751651,0.8178332707395789,0.7334318442000599,0.9586772472901318,-0.0002964276363990742
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,10,5,50,54,"This includes our own Armed Services, Mutual Military Aid, and the Atomic Energy Commission. In my judgment, the Armed Forces and their scientific associates have, on the whole, used this money wisely and well. Much of it has gone and is going into better and more powerful weapons. A single B-52 bomber costs $8 million. The B-52 wing costs four times as much as the B-36 wing it replaces.",5,69,0.1626513539858178,0.10844056054532691,0.14947906378009854,0.12612564673471535,0.11208061512198984,-0.02068660012942601,-0.0474283532368349,-0.03873353964750269,-0.0781845920111523,-0.08121738115608516,2.6666666666666665,0.0005577653127733379,0.0006772256226951245,"[0.1626513539858178, 0.10844056054532691, 0.14947906378009854, 0.12612564673471535, 0.11208061512198984]",0.7891228550063737,0.7265284228231128,0.7707449163483354,0.9305421455524374,-0.014969432916490145
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,11,5,55,59,"The NIKE missile, which has largely replaced anti-aircraft artillery, cost three times as much per battalion. A new submarine costs $47½ million--ten times the cost of a World War II submarine. And so on, for our entire arsenal of equipment. Now, for some years increasing attention has been focused on the invention, development and testing of even more advanced weapons for future use. The Defense Department has been spending in the aggregate over 5 billion dollars a year on this kind of research and development.",5,85,0.1035060568952521,0.09736221660993513,0.07929461327130839,0.07914396758399993,0.06997388065416983,-0.07843439053451876,-0.002115316193930071,-0.05520641529258266,0.010053996595033428,-0.11225695198825586,2.142857142857143,0.00019606560471110323,0.00264549452075919,"[0.1035060568952521, 0.09736221660993513, 0.07929461327130839, 0.07914396758399993, 0.06997388065416983]",0.8376011255979862,0.8034673650999709,0.7006357723748248,0.9533997613261044,-0.0009780606604104895
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,12,5,60,64,"There has been much discussion lately about whether Soviet technological break-throughs in particular areas may have suddenly exposed us to immediately increased danger, in spite of the strength of our defenses. As I pointed out last week, this is not the case. But these scientific accomplishments of theirs have provided us all with renewed evidence of Soviet competence in science and techniques important to modern warfare. We must, and do, regard this as a time for another critical re-examination of our entire defense position. The sputniks have inspired a wide variety of suggestions.",5,93,0.107973970955328,0.09102755876340118,0.1041942577902334,0.0925255872089223,0.09576288634728493,-0.06296988073296221,-0.015450557903976196,0.024161737406295174,0.049354865190170426,-0.019374342612151776,2.0714285714285716,5.524928242694521e-05,0.001870274262853389,"[0.107973970955328, 0.09102755876340118, 0.1041942577902334, 0.0925255872089223, 0.09576288634728493]",0.7667207669008503,0.7611895212578057,0.7676594497846838,0.9344613032029488,-0.004567421262700103
Dwight D. Eisenhower,Our Future Security,"234  - Radio and Television Address to the American People on ""Our Future Security.""",1957-11-13,Oral,13,5,65,69,"These range from acceleration of missile programs, to shooting a rocket around the moon, to an indiscriminate increase in every kind of military and scientific expenditure. Now, my friends, common sense demands that we put first things first. The first of all firsts is our nation's security! Over the next three weeks I shall be personally making our annual review, with military and civilian authorities, of our national security activities for the coming year. Then, I shall meet with the legislative leaders of Congress, from both Houses and both parties, for conferences on policies, actions and expenditures.",5,97,0.11000993183046215,0.10316513711495566,0.10433924993472267,0.10738744496732422,0.08146219283599367,-0.0347938643555393,-0.0069848938457150594,0.022792344714797755,0.021715429378502977,0.012692768946520275,2.2857142857142856,0.00012979264171607537,0.0005909981708817091,"[0.11000993183046215, 0.10316513711495566, 0.10433924993472267, 0.10738744496732422, 0.08146219283599367]",0.7899296742125734,0.8082139862071923,0.7718694228829691,0.9648958297729416,-0.002305294477245999
