president,speech_label,matched_title,document_date,document_type,block_idx,block_size,sentence_start,sentence_end,text,n_sentences,n_words,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,moral_vector_R5,cosine_gonye,cosine_pergel,cosine_yasa,cosine_gpy_sum_vector,delta_vector_discriminant
Dwight D. Eisenhower,UN General Assembly Address,"302  - Address Before the 15th General Assembly of the United Nations, New York City",1960-09-22,Oral,0,2,0,1,"Mr. President, Mr. Secretary General, members of the General Assembly, and guests: The people of the United States join me in saluting those countries which, at this session of the General Assembly, are represented here for the first time. With the admission of new members, mainly from the giant continent of Africa, almost 100 nations will be joined in a common effort to construct permanent peace, with justice, in a sorely troubled world.",2,73,0.0759034436977965,0.07503731645516497,0.09157269033373953,0.08000683493763129,0.06044632661488661,0.007298176359097166,0.015101144043240504,0.04357263229403402,0.09685263024246014,0.022673645108477886,3.2222222222222223,0.00012491402288687393,0.0012981224650659606,"[0.0759034436977965, 0.07503731645516497, 0.09157269033373953, 0.08000683493763129, 0.06044632661488661]",0.7537197949276171,0.7950418005567199,0.8007482546165623,0.9565119875060535,-0.0017465964776395317
Dwight D. Eisenhower,UN General Assembly Address,"302  - Address Before the 15th General Assembly of the United Nations, New York City",1960-09-22,Oral,1,2,2,3,"The drive of self-determination and of rising human aspirations is creating a new world of independent nations in Africa, even as it is producing a new world of both ferment and of promise in all developing areas. An awakening humanity in these regions demands as never before that we make a renewed attack on poverty, illiteracy, and disease.",2,58,0.11969300859739607,0.10955200531893643,0.09960505354403752,0.10124570004649196,0.08320510837978615,-0.09682394308194471,-0.017604251301118496,-0.020676538783540793,-0.035635846553116746,-0.16170311040161917,3.0,0.00018186221730083464,0.0038565882316731726,"[0.11969300859739607, 0.10955200531893643, 0.09960505354403752, 0.10124570004649196, 0.08320510837978615]",0.8187162114439844,0.8026351229676002,0.7343440934896316,0.9590629386120845,-0.0023377984871909493
Dwight D. Eisenhower,UN General Assembly Address,"302  - Address Before the 15th General Assembly of the United Nations, New York City",1960-09-22,Oral,2,2,4,5,"Side by side with these startling changes, technology is also in revolution. It has brought forth terrifying weapons of destruction, which for the future of civilization, must be brought under control through a workable system of disarmament.",2,37,0.16254633214728123,0.09988781235635309,0.09882472870214637,0.10077443117307681,0.09324054586603105,-0.19434381006566404,-0.15588395502645502,-0.17404443684710355,-0.20187790283790283,-0.19986941626409016,1.5,0.0008371719433552903,0.00039020762126289546,"[0.16254633214728123, 0.09988781235635309, 0.09882472870214637, 0.10077443117307681, 0.09324054586603105]",0.8567870993294006,0.7202847102844891,0.6889797025357808,0.9222639778145812,-0.010187004600421198
Dwight D. Eisenhower,UN General Assembly Address,"302  - Address Before the 15th General Assembly of the United Nations, New York City",1960-09-22,Oral,3,2,6,7,"And it has also opened up a new world of outer space--a celestial world filled with both bewildering problems and dazzling promise. This is, indeed, a moment for honest appraisal and historic decision.",2,33,0.10197907914249027,0.10003025920063625,0.08835337507025552,0.09449853047454167,0.08348198531421687,0.03681133175248418,0.026207857769113465,0.06552306895653931,-0.007955291081868968,0.04061150630703165,2.4,6.056057268881543e-05,0.0007126975088973987,"[0.10197907914249027, 0.10003025920063625, 0.08835337507025552, 0.09449853047454167, 0.08348198531421687]",0.794402469098566,0.8122445373771472,0.7470465510646108,0.9583079675040793,-0.0008539020547036931
Dwight D. Eisenhower,UN General Assembly Address,"302  - Address Before the 15th General Assembly of the United Nations, New York City",1960-09-22,Oral,4,2,8,9,We can strive to master these problems for narrow national advantage or we can begin at once to undertake a period of constructive action which will subordinate selfish interest to the general well-being of the international community. The choice is truly a momentous one.,2,44,0.10016036691287972,0.11235416524169196,0.0915219289666997,0.07430521767731445,0.07777353405824304,-0.005098664358517302,0.002994983536220176,-0.0005708043110020781,-0.05531092846795089,0.02916219125187502,1.375,0.0002483978807903626,0.0009447171748654792,"[0.10016036691287972, 0.11235416524169196, 0.0915219289666997, 0.07430521767731445, 0.07777353405824304]",0.8182591329264998,0.8099198573200065,0.6865545234978724,0.9425107664957031,0.0005588715091605113
Dwight D. Eisenhower,UN General Assembly Address,"302  - Address Before the 15th General Assembly of the United Nations, New York City",1960-09-22,Oral,5,2,10,11,"Today, I come before you because our human commonwealth is once again in a state of anxiety and turmoil. Urgent issues confront us.",2,23,0.09657024175813345,0.10124419855804521,0.08338026803685857,0.08926948752832646,0.08413357486367323,-0.18673939560624508,-0.1327369706827297,-0.14885892600089967,-0.19217353398348588,-0.17535726337448562,1.5,6.103540560587914e-05,0.0006490245312023558,"[0.09657024175813345, 0.10124419855804521, 0.08338026803685857, 0.08926948752832646, 0.08413357486367323]",0.7917037070304193,0.8193385300642111,0.7352977708450162,0.9553703423309939,0.00021484332886426497
Dwight D. Eisenhower,UN General Assembly Address,"302  - Address Before the 15th General Assembly of the United Nations, New York City",1960-09-22,Oral,6,2,12,13,II. The first proposition I place before you is that only through the United Nations Organization and its truly democratic processes can humanity make real and universal progress toward the goal of peace with justice.,2,35,0.08841402814905831,0.07218086596717296,0.06808763069910383,0.06871384204374337,0.07769532595758094,0.08611834989744466,0.17407926203763513,0.15305132417664036,0.11518741949795593,0.16374801691732463,4.333333333333333,7.061084989620928e-05,0.0013505952584210933,"[0.08841402814905831, 0.07218086596717296, 0.06808763069910383, 0.06871384204374337, 0.07769532595758094]",0.7897386335393034,0.7609116432955524,0.7299490441995945,0.9283949407287638,-0.0022928656403172973
Dwight D. Eisenhower,UN General Assembly Address,"302  - Address Before the 15th General Assembly of the United Nations, New York City",1960-09-22,Oral,7,2,14,15,"Therefore, I believe that to support the United Nations Organization and its properly constituted mechanisms and its selected officers is the road of greatest promise in peaceful progress. To attempt to hinder or stultify the United Nations or to deprecate its importance is to contribute to world unrest and, indeed, to incite the crises that from time to time so disturb all men.",2,63,0.08247997704623466,0.0911298827712485,0.0998230241443385,0.08772355356032693,0.07098834595677853,-0.05302095342867978,-0.0004007594257689845,0.0762070103438576,0.05751650586384155,0.08134039792911979,1.8181818181818181,0.0001142956575227849,0.0033294147677808026,"[0.08247997704623466, 0.0911298827712485, 0.0998230241443385, 0.08772355356032693, 0.07098834595677853]",0.7551102580606114,0.811571900644056,0.7858741744017416,0.9578429742713483,-0.0007716883055938102
Dwight D. Eisenhower,UN General Assembly Address,"302  - Address Before the 15th General Assembly of the United Nations, New York City",1960-09-22,Oral,8,2,16,17,"The United States stands squarely and unequivocably in support of the United Nations and those acting under its mandate in the interest of peace. Nowhere is the challenge to the international community and to peace and orderly progress more evident than in Africa, rich in human and natural resources and bright with promise.",2,53,0.09706350529766358,0.0926604405123785,0.11039124841374381,0.09509708397348876,0.07687247086519801,0.12892996342273833,0.13836589086528556,0.15463965090056872,0.22642011394496203,0.22424158260583674,3.1666666666666665,0.00014338478016710738,0.0022366642313797983,"[0.09706350529766358, 0.0926604405123785, 0.11039124841374381, 0.09509708397348876, 0.07687247086519801]",0.7642162831424558,0.7885898338098577,0.788283642680124,0.9530630972511847,-0.0030465782445484105
Dwight D. Eisenhower,UN General Assembly Address,"302  - Address Before the 15th General Assembly of the United Nations, New York City",1960-09-22,Oral,9,2,18,19,"Recent events there have brought into being what is, in effect, a vast continent of newly independent nations. Outside interference with these newly emerging nations, all eager to undertake the tasks of modernization, has created a serious challenge to the authority of the United Nations.",2,45,0.07039098320491638,0.08636182680509895,0.06846824510093924,0.08898144686639972,0.06141436897318529,-0.006766090051537703,-0.01810673430955008,-0.004321674770702507,-0.028937347883597902,0.031234064253647567,3.6,0.0001432430217871543,0.0005151373509009191,"[0.07039098320491638, 0.08636182680509895, 0.06846824510093924, 0.08898144686639972, 0.06141436897318529]",0.7655916020238621,0.8666846774640627,0.7750440409229117,0.9803520829793849,0.002077079808459288
