president,speech_label,matched_title,document_date,document_type,block_idx,block_size,sentence_start,sentence_end,text,n_sentences,n_words,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,moral_vector_R5,cosine_gonye,cosine_pergel,cosine_yasa,cosine_gpy_sum_vector,delta_vector_discriminant
Harry S. Truman,Farewell Address,378  - The President's Farewell Address to the American People,1953-01-15,Oral,0,2,0,1,"My fellow Americans: I am happy to have this opportunity to talk to you once more before I leave the White House. Next Tuesday, General Eisenhower will be inaugurated as President of the United States.",2,35,0.0712215642584557,0.06478113010564068,0.07688707362729709,0.07158365848476002,0.04568009405091702,0.03742192222802578,0.07917170093711072,0.1271015264157639,0.14904515783427422,0.09537236795514868,2.75,0.00014783746385857736,0.001870726845378474,"[0.0712215642584557, 0.06478113010564068, 0.07688707362729709, 0.07158365848476002, 0.04568009405091702]",0.7826170865707457,0.7973060118241868,0.7907234012713279,0.9650885315412999,-0.0016221072121594422
Harry S. Truman,Farewell Address,378  - The President's Farewell Address to the American People,1953-01-15,Oral,1,2,2,3,"A short time after the new President takes his oath of office, I will be on the train going back home to Independence, Missouri. I will once again be a plain, private citizen of this great Republic.",2,37,0.0904998701833562,0.08686252111109098,0.09901501677610108,0.10657497616826389,0.08408465294618925,-0.006451442808295375,0.021339608487378044,0.08236654819088264,0.02922001648677166,0.0715897178411838,7.5,8.575830249721542e-05,0.0013535600504156063,"[0.0904998701833562, 0.08686252111109098, 0.09901501677610108, 0.10657497616826389, 0.08408465294618925]",0.7356700625674167,0.8042883726800356,0.8169479255556218,0.959562491210895,-0.001796396945748846
Harry S. Truman,Farewell Address,378  - The President's Farewell Address to the American People,1953-01-15,Oral,2,2,4,5,That is as it should be. Inauguration Day will be a great demonstration of our democratic process.,2,17,0.046539954901534474,0.06070957003720484,0.06696235828592775,0.06877713892486097,0.06077206139478797,0.045089816849816874,0.056821324493050815,0.03242488181818184,0.050829214594457175,0.07489738383838387,5.0,7.623895830255452e-05,0.00024496029842095636,"[0.046539954901534474, 0.06070957003720484, 0.06696235828592775, 0.06877713892486097, 0.06077206139478797]",0.6785527395864989,0.8224298848564708,0.8288053046425966,0.9486817667914889,0.0006161019110184351
Harry S. Truman,Farewell Address,378  - The President's Farewell Address to the American People,1953-01-15,Oral,3,2,6,7,"I am glad to be a part of it-glad to wish General Eisenhower all possible success, as he begins his term--glad the whole world will have a chance to see how simply and how peacefully our American system transfers the vast power of the Presidency from my hands to his. It is a good object lesson in democracy.",2,58,0.11495093023056853,0.11516421940217676,0.0930093298737101,0.11888093269822005,0.08711963913695152,0.1283806997659625,0.11485912083278517,0.12255528334881438,0.1253951401112291,0.16002174953833384,1.6666666666666667,0.00021377323150946714,0.0003023771388655898,"[0.11495093023056853, 0.11516421940217676, 0.0930093298737101, 0.11888093269822005, 0.08711963913695152]",0.7992850206218829,0.836515698634727,0.7546399352961415,0.9733373521776845,0.0005423697569227337
Harry S. Truman,Farewell Address,378  - The President's Farewell Address to the American People,1953-01-15,Oral,4,2,8,9,"I am very proud of it. And I know you are, too.",2,12,0.0874617737003058,0.0829849763117225,0.1205519444750468,0.08810618419101285,0.10382588327152055,0.09500782312925171,0.2872277131782946,0.2226445348837209,0.3783895238095238,0.20516049107142864,2.0,0.00024173225783540535,0.010973269879030877,"[0.0874617737003058, 0.0829849763117225, 0.1205519444750468, 0.08810618419101285, 0.10382588327152055]",0.6860702014798705,0.7368879959350674,0.8079695834178814,0.9081301123037072,-0.004347685998192172
Harry S. Truman,Farewell Address,378  - The President's Farewell Address to the American People,1953-01-15,Oral,5,2,10,11,"During the last 2 months I have done my best to make this transfer an orderly one. I have talked with my successor on the affairs of the country, both foreign and domestic, and my Cabinet officers have talked with their successors.",2,42,0.0813893960101091,0.06969674767359076,0.09871250506932408,0.0905670248805851,0.06164227027438461,-0.07434182790592489,0.04524168174850419,-0.02618995967672459,-0.07386503139066569,-0.033407472321784135,2.5,0.0002265267908755404,0.0023865531991126504,"[0.0813893960101091, 0.06969674767359076, 0.09871250506932408, 0.0905670248805851, 0.06164227027438461]",0.7390704209767726,0.7768182422062986,0.8289290964014908,0.9545042936992005,-0.003243136276385991
Harry S. Truman,Farewell Address,378  - The President's Farewell Address to the American People,1953-01-15,Oral,6,2,12,13,I want to say that General Eisenhower and his associates have cooperated fully in this effort. Such an orderly transfer from one party to another has never taken place before in our history.,2,33,0.09261551415569097,0.08752218530925576,0.09820832624934389,0.10359765643606215,0.07544086423636526,-0.03346025331121395,0.05748783749262011,0.05891487069858719,0.04163219514592479,0.1091191328818885,2.25,0.00011657887235639211,0.0026532675000677857,"[0.09261551415569097, 0.08752218530925576, 0.09820832624934389, 0.10359765643606215, 0.07544086423636526]",0.7568278120110697,0.8076370538929303,0.8067692339138869,0.9653868384315465,-0.001964004067745044
Harry S. Truman,Farewell Address,378  - The President's Farewell Address to the American People,1953-01-15,Oral,7,2,14,15,"I think a real precedent has been set. In speaking to you tonight, I have no new revelations to make--no political statements-no policy announcements.",2,24,0.0764804899760406,0.09977309348443394,0.10093568667125279,0.10192192294401287,0.07853243015620014,-0.0999334431671911,-0.03689350668156835,0.0795996192273431,-0.024725900317066434,-0.04646703679751445,3.0,0.0001649580400245692,0.004289031475451295,"[0.0764804899760406, 0.09977309348443394, 0.10093568667125279, 0.10192192294401287, 0.07853243015620014]",0.7240414948728932,0.8418784176013642,0.8047714186405107,0.9653671024610723,0.0017862168215713632
Harry S. Truman,Farewell Address,378  - The President's Farewell Address to the American People,1953-01-15,Oral,8,2,16,17,"There are simply a few things in my heart that I want to say to you. I want to say ""goodby"" and ""thanks for your help."" And I want to talk to you a little while about what has happened since I became your President.",2,45,0.10172075189936915,0.09417431356490254,0.10125046790514915,0.08912991664456359,0.07953329071702371,0.050221594141957364,0.04958584101668271,0.11127839642186887,0.08850857109252104,0.028066777715294842,12.0,8.542493461729706e-05,0.0011282467497948433,"[0.10172075189936915, 0.09417431356490254, 0.10125046790514915, 0.08912991664456359, 0.07953329071702371]",0.7865355126296156,0.7862852163755855,0.760446219197808,0.9498805588110446,-0.002894960474475003
Harry S. Truman,Farewell Address,378  - The President's Farewell Address to the American People,1953-01-15,Oral,9,2,18,19,"I am speaking to you from the room where I have worked since April 12, 1945. This is the President's office in the West Wing of the White House.",2,29,0.09593955846925006,0.06262898747305268,0.11940821276094592,0.1170667042930982,0.10190315424089046,-0.05392174984344796,-0.07892869692045985,0.03323987491151408,0.028894843708056714,-0.08038651562897889,4.0,0.0005206970618803812,0.003243177465272317,"[0.09593955846925006, 0.06262898747305268, 0.11940821276094592, 0.1170667042930982, 0.10190315424089046]",0.6637391735942685,0.7198062183525537,0.8691173505349327,0.9168353698682785,-0.007309086937380617
