president,speech_label,matched_title,document_date,document_type,block_idx,block_size,sentence_start,sentence_end,text,n_sentences,n_words,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,moral_vector_R5,cosine_gonye,cosine_pergel,cosine_yasa,cosine_gpy_sum_vector,delta_vector_discriminant
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,10,2,20,21,"Always we have had the best of intentions. But in the recent past, we sometimes forgot the sound principles that guided us through most of our history.",2,27,0.08611674039952322,0.06923882154044374,0.0544684030677239,0.06880246801849588,0.1162745670782006,-0.2167852681992337,0.04066760037348273,0.09829802934759473,-0.05580532855436079,-0.024764845008051473,2.0,0.0005602772240165944,0.014255568633413804,"[0.08611674039952322, 0.06923882154044374, 0.0544684030677239, 0.06880246801849588, 0.1162745670782006]",0.6980185730614097,0.7078610451582458,0.6990636659613492,0.8569204819181172,-0.001915937862181253
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,11,2,22,23,We wanted to accomplish great things and solve age-old problems. And we became overconfident of our abilities.,2,17,0.10456474130711525,0.08222035827629773,0.10292194061323515,0.067165799628942,0.09771454635767182,-0.040034837314245224,0.11022664285714281,0.07966339586559452,0.09253272765246454,-0.048812317390724384,2.3333333333333335,0.0002540842933989378,0.005887400541082423,"[0.10456474130711525, 0.08222035827629773, 0.10292194061323515, 0.067165799628942, 0.09771454635767182]",0.7613203407970808,0.7065981213154994,0.7285593080732093,0.8939967928007511,-0.005735035015627887
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,12,2,24,25,"We tried to be a policeman abroad and the indulgent parent here at home. We thought we could transform the country through massive national programs, but often the programs did not work.",2,32,0.10177851060466893,0.11220501482718545,0.10285829053210542,0.0918042211705144,0.08048473275069573,-0.00189592093469895,-0.018191597373051274,0.0015230803598178105,-0.020016923235317643,0.07987981732184765,3.6666666666666665,0.0001461709313611116,0.0016942996100625788,"[0.10177851060466893, 0.11220501482718545, 0.10285829053210542, 0.0918042211705144, 0.08048473275069573]",0.7951159198678581,0.818423592213056,0.7373200995740238,0.9571960328272934,-5.0472329311913866e-05
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,13,2,26,27,"Too often they only made things worse. In our rush to accomplish great deeds quickly, we trampled on sound principles of restraint and endangered the rights of individuals.",2,28,0.11706747273557068,0.1341457782527525,0.0910061497493605,0.09212439608142488,0.10973539092815579,-0.0006692271315640537,0.13121634403691548,0.18343085059576442,-0.019515140251759315,0.10002216793870052,1.0,0.0003265825388777752,0.007531661562538151,"[0.11706747273557068, 0.1341457782527525, 0.0910061497493605, 0.09212439608142488, 0.10973539092815579]",0.8025726707785003,0.8167099735128537,0.6770433940571169,0.935092999374298,0.002736434337650681
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,14,2,28,29,We unbalanced our economic system by the huge and unprecedented growth of Federal expenditures and borrowing. And we were not totally honest with ourselves about how much these programs would cost and how we would pay for them.,2,38,0.11068682672690792,0.14103059620072284,0.12027606487312652,0.09690364373145284,0.0914463949792991,0.09112519497461603,0.0876891711349122,0.07850333990955724,0.08406298912761767,0.1087137647404556,3.3333333333333335,0.0003908300598599619,0.00013105762283391312,"[0.11068682672690792, 0.14103059620072284, 0.12027606487312652, 0.09690364373145284, 0.0914463949792991]",0.7935398093182604,0.8296466396513844,0.7112642514896068,0.9506140082426798,0.0027317290448143697
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,15,2,30,31,"Finally, we shifted our emphasis from defense to domestic problems while our adversaries continued a massive buildup of arms. The time has now come for a fundamentally different approach for a new realism that is true to the great principles upon which this Nation was founded.",2,46,0.1095803580948236,0.09258586958959461,0.09918701961189672,0.08708942935569176,0.07881672199908536,-0.0012383306712236044,0.03440666977134186,0.03233555924525029,-0.024821812649206257,0.02931583918170298,2.8333333333333335,0.0001371095584917689,0.000681634922996717,"[0.1095803580948236, 0.09258586958959461, 0.09918701961189672, 0.08708942935569176, 0.07881672199908536]",0.8051820136947674,0.7720837510690087,0.7453257057979057,0.9454726557699813,-0.004006522632962171
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,16,2,32,33,"We must introduce a new balance to our economy--a balance that favors not only sound, active government but also a much more vigorous, healthy economy that can create new jobs and hold down prices. We must introduce a new balance in the relationship between the individual and the government--a balance that favors greater individual freedom and self-reliance.",2,57,0.09651887538088046,0.10524602844920995,0.07504496832473116,0.0954818112880468,0.07914473901715158,0.015214382154119183,0.16452310862510536,0.11722452714107078,0.1219269201046615,0.14616291255232366,2.75,0.00016151609405516034,0.003353493135818074,"[0.09651887538088046, 0.10524602844920995, 0.07504496832473116, 0.0954818112880468, 0.07914473901715158]",0.8029357332785034,0.8438422772118711,0.7277150885711979,0.9669194719061329,0.0017985495292380284
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,17,2,34,35,We must strike a new balance in our system of federalism--a balance that favors greater responsibility and freedom for the leaders of our State and local governments. We must introduce a new balance between the spending on domestic programs and spending on defense--a balance that ensures we will fully meet our obligation to the needy while also protecting our security in a world that is still hostile to freedom.,2,69,0.10787463670020699,0.11453761427264836,0.08803829466646819,0.10268637162483107,0.09175140959958585,0.015771954653100304,0.09370221342577717,0.041737626172149926,0.06613302131899929,0.09551500247564994,3.5714285714285716,0.00012172780364548703,0.0011728319625358332,"[0.10787463670020699, 0.11453761427264836, 0.08803829466646819, 0.10268637162483107, 0.09175140959958585]",0.7971777013822482,0.8300912844355126,0.7316990557557282,0.9605492982798465,0.0011107265349667161
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,18,2,36,37,"And in all that we do, we must be more honest with the American people, promising them no more than we can deliver and delivering all that we promise. The genius of America has been its incredible ability to improve the lives of its citizens through a unique combination of governmental and free citizen activity.",2,55,0.11633085653013057,0.1389934732494054,0.13346571502591945,0.14547201108231708,0.10213249625979794,0.04440015099715098,0.07218868785273554,0.1303709131574368,0.1262366626478486,0.10843986676501322,3.0,0.0003146746185792527,0.001369838311100305,"[0.11633085653013057, 0.1389934732494054, 0.13346571502591945, 0.14547201108231708, 0.10213249625979794]",0.7513695946951486,0.8463296474803226,0.7953005803549734,0.9744311806842318,0.0026711536238942304
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,19,2,38,39,"History and experience tells us that moral progress cannot come in comfortable and in complacent times, but out of trial and out of confusion. Tom Paine aroused the troubled Americans of 1776 to stand up to the times that try men's souls because the harder the conflict, the more glorious the triumph.",2,52,0.10592007798571981,0.09445829590426527,0.09994676744085648,0.1052325208281015,0.09157239518948862,-0.11308781795802637,-0.07832088306329685,-0.10087527789834157,-0.05593965885437971,-0.05842742510694432,1.0833333333333333,4.062928106026319e-05,0.0006422072585785888,"[0.10592007798571981, 0.09445829590426527, 0.09994676744085648, 0.1052325208281015, 0.09157239518948862]",0.7666511002434125,0.7922835990167709,0.7838288488120476,0.953762837895104,-0.0029719927248187776
