president,speech_label,matched_title,document_date,document_type,block_idx,block_size,sentence_start,sentence_end,text,n_sentences,n_words,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,moral_vector_R5,cosine_gonye,cosine_pergel,cosine_yasa,cosine_gpy_sum_vector,delta_vector_discriminant
Gerald R. Ford,Nixon Pardon,61  - Proclamation 4311—Granting Pardon to Richard Nixon,1974-09-08,Written,0,2,0,1,"By the President of the United States of AmericaA Proclamation Richard Nixon became the thirty-seventh President of the United States on January 20, 1969 and was reelected in 1972 for a second term by the electors of forty-nine of the fifty states. His term in office continued until his resignation on August 9, 1974.",2,54,0.05696548277569313,0.06483256987663127,0.0707560938786067,0.08772444551947396,0.06315940636969507,-0.08498970021921935,-0.026543477484797025,0.016599405015984323,-0.005096759848617354,0.06633851443998505,1.8571428571428572,0.00013737759213619118,0.003100772657399194,"[0.05696548277569313, 0.06483256987663127, 0.0707560938786067, 0.08772444551947396, 0.06315940636969507]",0.6923136843719079,0.8321437939051031,0.8457105227436457,0.9650978344066485,0.0005424473193055314
Gerald R. Ford,Nixon Pardon,61  - Proclamation 4311—Granting Pardon to Richard Nixon,1974-09-08,Written,1,2,2,3,"Pursuant to resolutions of the House of Representatives, its Committee on the Judiciary conducted an inquiry and investigation on the impeachment of the President extending over more than eight months. The hearings of the Committee and its deliberations, which received wide national publicity over television, radio, and in printed media, resulted in votes adverse to Richard Nixon on recommended Articles of Impeachment.",2,62,0.063427159764913,0.11662055973443815,0.08184947821392353,0.10461527101565186,0.0646156968845292,-0.025242448037937616,-0.08386040214305467,-0.024314860895458208,-0.062101465277816605,-0.19141615586425956,1.6666666666666667,0.0005669852022539946,0.004703476785649591,"[0.063427159764913, 0.11662055973443815, 0.08184947821392353, 0.10461527101565186, 0.0646156968845292]",0.7323311120480782,0.9135077537598578,0.7620335216177093,0.9808495391975914,0.0077267362315690605
Gerald R. Ford,Nixon Pardon,61  - Proclamation 4311—Granting Pardon to Richard Nixon,1974-09-08,Written,2,2,4,5,"As a result of certain acts or omissions occurring before his resignation from the Office of President, Richard Nixon has become liable to possible indictment and trial for offenses against the United States. Whether or not he shall be so prosecuted depends on findings of the appropriate grand jury and on the discretion of the authorized prosecutor.",2,57,0.08879210842898178,0.11915801428037148,0.08655077689237327,0.10371657924405968,0.08031732968143546,-0.14106032092395837,-0.057166849185617756,-0.0019197551644262185,0.00022657757675683237,-0.031418798525164625,2.375,0.00024564938249685235,0.00336334509201327,"[0.08879210842898178, 0.11915801428037148, 0.08655077689237327, 0.10371657924405968, 0.08031732968143546]",0.776156664693044,0.8716452977345119,0.7425306138852675,0.9734990030024603,0.004691029913532145
Gerald R. Ford,Nixon Pardon,61  - Proclamation 4311—Granting Pardon to Richard Nixon,1974-09-08,Written,3,2,6,7,"Should an indictment ensue, the accused shall then be entitled to a fair trial by an impartial jury, as guaranteed to every individual by the Constitution. It is believed that a trial of Richard Nixon, if it became necessary, could not fairly begin until a year or more has elapsed.",2,50,0.09047492572105058,0.1674375629274451,0.08296753551978739,0.09407931121562764,0.08337926425065298,-0.23639644416761824,0.01961265423465423,-0.015352218059718058,0.043366396956218384,-0.05531663077913078,1.625,0.0012931748362754944,0.012382145239390473,"[0.09047492572105058, 0.1674375629274451, 0.08296753551978739, 0.09407931121562764, 0.08337926425065298]",0.7951878000433695,0.903357844084827,0.6284246429155601,0.9480149720956307,0.01438668391799184
Gerald R. Ford,Nixon Pardon,61  - Proclamation 4311—Granting Pardon to Richard Nixon,1974-09-08,Written,4,2,8,9,"In the meantime, the tranquility to which this nation has been restored by the events of recent weeks could be irreparably lost by the prospects of bringing to trial a former President of the United States. The prospects of such trial will cause prolonged and divisive debate over the propriety of exposing to further punishment and degradation a man who has already paid the unprecedented penalty of relinquishing the highest elective office of the United States.",2,76,0.08525977071830364,0.09836711852042743,0.08582393475194422,0.08792082165208513,0.07463570011703616,-0.21778724676196365,-0.03959458558335557,-0.10561814155827469,-0.07142207511307368,-0.03861070606619209,1.5,7.138888477713228e-05,0.005498527461507286,"[0.08525977071830364, 0.09836711852042743, 0.08582393475194422, 0.08792082165208513, 0.07463570011703616]",0.7779146623971134,0.8347867986548667,0.7543501913427246,0.9638515150996271,0.0009539462013018717
Gerald R. Ford,Nixon Pardon,61  - Proclamation 4311—Granting Pardon to Richard Nixon,1974-09-08,Written,5,2,10,11,"Now, Therefore, I, Gerald R. Ford, President of the United States, pursuant to the pardon power conferred upon me by Article II, Section 2, of the Constitution, have granted and by these presents do grant a full, free, and absolute pardon unto Richard Nixon for all offenses against the United States which he, Richard Nixon, has committed or may have committed or taken part in during the period from January 20, 1969 through August 9, 1974.",2,76,0.10609654380038354,0.1270791108340371,0.10142285356585763,0.1165294216158875,0.08220959493632127,-0.08245372528473337,0.06560605550440668,0.02303612812509933,0.1256373870724298,0.1814552039206968,1.0,0.00028497819552573305,0.010178793854152931,"[0.10609654380038354, 0.1270791108340371, 0.10142285356585763, 0.1165294216158875, 0.08220959493632127]",0.7916743413043338,0.8584863878465966,0.7501728873049616,0.9774738079896059,0.003330889027614685
Gerald R. Ford,Nixon Pardon,61  - Proclamation 4311—Granting Pardon to Richard Nixon,1974-09-08,Written,6,2,12,13,"In Witness Whereof, I have hereunto set my hand this eighth day of September, in the year of our Lord nineteen hundred and seventy-four, and of the Independence of the United States of America the one hundred and ninety-ninth. GERALD R.",2,41,0.05725577538501447,0.06715723572408037,0.06753769519964689,0.08904308667083333,0.05150164301850648,-0.0059485223220652845,0.12036662616733373,0.10818428310359234,0.11061886225867891,0.1790899928876244,0.6666666666666666,0.0002050264808709195,0.00451113630195924,"[0.05725577538501447, 0.06715723572408037, 0.06753769519964689, 0.08904308667083333, 0.05150164301850648]",0.7184606129154156,0.8557151915501692,0.836640849549348,0.9817039328608986,0.0010183383247319155
