president,speech_label,matched_title,document_date,document_type,block_idx,block_size,sentence_start,sentence_end,text,n_sentences,n_words,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,moral_vector_R5,cosine_gonye,cosine_pergel,cosine_yasa,cosine_gpy_sum_vector,delta_vector_discriminant
Gerald R. Ford,Tulane Vietnam Speech,208  - Address at a Tulane University Convocation,1975-04-23,Oral,0,5,0,4,"Mr. President, President Hurley, Senator Johnston, my good friends from the House of Representatives, Eddie Hebert, Dave Treen, Lindy Boggs, Lieutenant Governor Fitzmorris, students, faculty, alumni, and guests of Tulane University: It is really a great privilege and a very high honor to have an opportunity of participating again in a student activity at Tulane University. And for this opportunity, I thank you very, very much. Each time that I have been privileged to visit Tulane, I have come away newly impressed with the intense application of the student body to the great issues of our time, and I am pleased tonight to observe that your interest hasn't changed one bit. As we came into the building tonight, I passed a student who looked up from his book and said, ""A journey of a thousand miles begins but with a single step."" To indicate my interest in him, I asked, ""Are you trying to figure out how to get your goal in life?"" He said, ""No, I am trying to figure out how to get to the Super Dome in September."" [Laughter] Well, I don't think there is any doubt in my mind that all of you will get to the Super Dome. Of course, I hope it is to see the Green Wave [Tulane University] have their very best season on the gridiron.",5,224,0.08155662596986411,0.0872528422231934,0.0839310524896934,0.08592132293645997,0.06743509893279712,0.012094755993527754,0.014939141983762361,0.05327928632197644,0.05211087922296861,-0.0077991680888210395,1.425,6.399606021281577e-05,0.0007195603201609393,"[0.08155662596986411, 0.0872528422231934, 0.0839310524896934, 0.08592132293645997, 0.06743509893279712]",0.7746500973224334,0.8254841752636547,0.7736321014998917,0.9665173541774664,-0.00014479189450720964
Gerald R. Ford,Tulane Vietnam Speech,208  - Address at a Tulane University Convocation,1975-04-23,Oral,1,5,5,9,"I have sort of a feeling that you wouldn't mind making this another year in which you put the Tigers [Louisiana State University] in your tank. When I had the privilege of speaking here in 1968 at your ""Directions '68"" forum, I had no idea that my own career and our entire Nation would move so soon in another direction. And I say again, I am extremely proud to be invited back. I am impressed, as I undoubtedly said before--but I would reiterate it tonight--by Tulane's unique distinction as the only American university to be converted from State sponsorship to private status. And I am also impressed by the Tulane graduates who serve in the United States Congress: Bennett Johnston, Lindy Boggs, Dave Treen.",5,124,0.08464934853497134,0.09105102680667881,0.08353204556590202,0.08569612577803057,0.07906846605337556,-0.07762098931767761,0.012519703327774028,0.05748688879147882,0.07480023074654576,0.039054735798669096,0.9615384615384616,1.8589815363823667e-05,0.0035873596325021653,"[0.08464934853497134, 0.09105102680667881, 0.08353204556590202, 0.08569612577803057, 0.07906846605337556]",0.7674812144706545,0.8178509198978331,0.7625203549351783,0.9559741764235458,-2.8638513052955256e-05
Gerald R. Ford,Tulane Vietnam Speech,208  - Address at a Tulane University Convocation,1975-04-23,Oral,2,5,10,14,"Eddie Hebert, when I asked him the question whether he was or not, and he said he got a special degree: Dropout '28. [Laughter] But I think the fact that you have these three outstanding graduates testifies to the academic excellence and the inspiration of this historic university, rooted in the past with its eyes on the future. Just as Tulane has made a great transition from the past to the future, so has New Orleans, the legendary city that has made such a unique contribution to our great America. New Orleans is more, as I see it, than weathered bricks and cast-iron balconies. It is a state of mind, a melting pot that represents the very, very best of America's evolution, an example of retention of a very special culture in a progressive environment of modern change. On January 8, 1815, a monumental American victory was achieved here--the Battle of New Orleans.",5,153,0.08191898402144697,0.08019801822563118,0.08799531675599778,0.08294023667991414,0.06996842451454895,-0.028611347780787263,0.09713728096706675,0.07296819866903609,0.030900655947461254,0.04275933366974349,1.1935483870967742,4.3774758776105076e-05,0.002275892637263344,"[0.08191898402144697, 0.08019801822563118, 0.08799531675599778, 0.08294023667991414, 0.06996842451454895]",0.7625385436037913,0.799309916920739,0.7859815062682501,0.9558564788949068,-0.0015329974550598105
Gerald R. Ford,Tulane Vietnam Speech,208  - Address at a Tulane University Convocation,1975-04-23,Oral,3,5,15,19,"Louisiana had been a State for less than 3 years, but outnumbered Americans innovated, outnumbered Americans used the tactics of the frontier to defeat a veteran British force trained in the strategy of the Napoleonic wars. We as a nation had suffered humiliation and a measure of defeat in the War of 1812. Our National Capital in Washington had been captured and burned. So, the illustrious victory in the Battle of New Orleans was a powerful restorative to our national pride. Yet, the victory at New Orleans actually took place 2 weeks after the signing of the armistice in Europe.",5,100,0.10155007821366023,0.07679282731568506,0.10034792213395323,0.09693086409671997,0.0713177379525118,-0.19533921371809895,-0.11436383002521106,-0.11801418660064955,-0.09215887043555525,-0.08549087626120996,1.5263157894736843,0.00020252589594666354,0.0019179885546588326,"[0.10155007821366023, 0.07679282731568506, 0.10034792213395323, 0.09693086409671997, 0.0713177379525118]",0.7738660177404888,0.7657818202215676,0.800321350020689,0.9524756965784922,-0.004985031523012991
Gerald R. Ford,Tulane Vietnam Speech,208  - Address at a Tulane University Convocation,1975-04-23,Oral,4,5,20,24,"Thousands died although a peace had been negotiated. The combatants had not gotten the word. Yet, the epic struggle nevertheless restored America's pride. Today, America can regain the sense of pride that existed before Vietnam. But it cannot be achieved by refighting a war that is finished as far as America is concerned.",5,53,0.10685008789931527,0.0860159387530454,0.13043263073538447,0.10363204839680616,0.10557686072388005,0.04555876049241247,-0.1077296011513158,-0.02699236315353723,0.045082669434467065,-0.08932871423569429,0.8571428571428571,0.00025039186542336766,0.005215579009411524,"[0.10685008789931527, 0.0860159387530454, 0.13043263073538447, 0.10363204839680616, 0.10557686072388005]",0.7130570849462191,0.7341294245083888,0.8144459721159774,0.9205535223444239,-0.00724949874509798
Gerald R. Ford,Tulane Vietnam Speech,208  - Address at a Tulane University Convocation,1975-04-23,Oral,5,5,25,29,"As I see it, the time has come to look forward to an agenda for the future, to unify, to bind up the Nation's wounds, and to restore its health and its optimistic self-confidence. In New Orleans, a great battle was fought after a war was over. In New Orleans tonight, we can begin a great national reconciliation. The first engagement must be with the problems of today, but just as importantly, the problems of the future. That is why I think it is so appropriate that I find myself tonight at a university which addresses itself to preparing young people for the challenge of tomorrow.",5,106,0.10640754359167695,0.09284919279394331,0.08986498800498928,0.09301700901280457,0.08515959017995994,-0.05045447190168948,0.022990992657261285,0.021314124280989624,-0.0177361975413906,0.02502221185560285,3.0,6.250728134472397e-05,0.0011172391906470122,"[0.10640754359167695, 0.09284919279394331, 0.08986498800498928, 0.09301700901280457, 0.08515959017995994]",0.7945405470166328,0.7883325016735582,0.7518917807494938,0.9504994442302416,-0.002730038120585282
Gerald R. Ford,Tulane Vietnam Speech,208  - Address at a Tulane University Convocation,1975-04-23,Oral,6,5,30,34,"I ask that we stop refighting the battles and the recriminations of the past. I ask that we look now at what is right with America, at our possibilities and our potentialities for change and growth and achievement and sharing. I ask that we accept the responsibilities of leadership as a good neighbor to all peoples and the enemy of none. I ask that we strive to become, in the finest American tradition, something more tomorrow than we are today. Instead of my addressing the image of America, I prefer to consider the reality of America.",5,96,0.1163924667845345,0.10569228673721508,0.10071105339270342,0.11163444407195854,0.10492851614674144,0.0009728590388629749,0.040387151056189355,0.004500579795613265,-0.00927847835586843,-0.05037940037145779,1.6,3.7862185682971594e-05,0.0010596061875452873,"[0.1163924667845345, 0.10569228673721508, 0.10071105339270342, 0.11163444407195854, 0.10492851614674144]",0.7722404215900612,0.7950214267843518,0.7659438257671781,0.949906751181611,-0.0026129639034175797
Gerald R. Ford,Tulane Vietnam Speech,208  - Address at a Tulane University Convocation,1975-04-23,Oral,7,5,35,39,"It is true that we have launched our Bicentennial celebration without having achieved human perfection, but we have attained a very remarkable self-governed society that possesses the flexibility and the dynamism to grow and undertake an entirely new agenda, an agenda for America's third century. So, I ask you to join me in helping to write that agenda. I am as determined as a President can be to seek national rediscovery of the belief in ourselves that characterized the most creative periods in our Nation's history. The greatest challenge of creativity, as I see it, lies ahead. We, of course, are saddened indeed by the events in Indochina.",5,108,0.09661195080579182,0.09940480066048238,0.1012480689434521,0.11389121514730495,0.09105675347978016,0.01498559503487188,0.011845010011970223,0.09255932083641236,0.062155077605471794,0.04304974368123604,1.2857142857142858,7.133976130239966e-05,0.001140018551581314,"[0.09661195080579182, 0.09940480066048238, 0.1012480689434521, 0.11389121514730495, 0.09105675347978016]",0.7442002576887832,0.8196570557455913,0.8027955635294285,0.9636011100082349,-0.0005996928599346224
Gerald R. Ford,Tulane Vietnam Speech,208  - Address at a Tulane University Convocation,1975-04-23,Oral,8,5,40,44,"But these events, tragic as they are, portend neither the end of the world nor of America's leadership in the world. Let me put it this way, if I might. Some tend to feel that if we do not succeed in everything everywhere, then we have succeeded in nothing anywhere. I reject categorically such polarized thinking. We can and we should help others to help themselves.",5,66,0.11224291219773426,0.09851324180294181,0.107488190933269,0.09887179061295977,0.09287806685162474,-0.07002357046368266,0.03319061836190373,0.06104803972528939,0.024548944670764523,-0.017316935102363974,2.3333333333333335,6.004758108635483e-05,0.0026091309158641565,"[0.11224291219773426, 0.09851324180294181, 0.107488190933269, 0.09887179061295977, 0.09287806685162474]",0.7788128047070435,0.7775271240427307,0.7660398532880485,0.9454185333835383,-0.0040840772080743895
Gerald R. Ford,Tulane Vietnam Speech,208  - Address at a Tulane University Convocation,1975-04-23,Oral,9,5,45,49,"But the fate of responsible men and women everywhere, in the final decision, rests in their own hands, not in ours. America's future depends upon Americans--especially your generation, which is now equipping itself to assume the challenges of the future, to help write the agenda for America. Earlier today, in this great community, I spoke about the need to maintain our defenses. Tonight, I would like to talk about another kind of strength, the true source of American power that transcends all of the deterrent powers for peace of our Armed Forces. I am speaking here of our belief in ourselves and our belief in our Nation.",5,107,0.10381425912129279,0.09771579527235112,0.10939164232501615,0.09737114915475137,0.09173783104098014,0.028689474413045868,0.09488167863470846,0.14176338682109124,0.115515578959479,0.11051617602826441,2.769230769230769,4.578580347563846e-05,0.001797995931914684,"[0.10381425912129279, 0.09771579527235112, 0.10939164232501615, 0.09737114915475137, 0.09173783104098014]",0.7624733185271049,0.7834734947253992,0.7769153618065413,0.9456486324823561,-0.0032138376025503436
