president,speech_label,matched_title,document_date,document_type,block_idx,block_size,sentence_start,sentence_end,text,n_sentences,n_words,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,moral_vector_R5,cosine_gonye,cosine_pergel,cosine_yasa,cosine_gpy_sum_vector,delta_vector_discriminant
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,0,5,0,4,"Mr. Speaker, Mr. Vice President, Members of the 94th Congress, and distinguished guests: As we begin our Bicentennial, America is still one of the youngest nations in recorded history. Long before our forefathers came to these shores, men and women had been struggling on this planet to forge a better life for themselves and their families. In man's long, upward march from savagery and slavery--throughout the nearly 2,000 years of the Christian calendar, the nearly 6,000 years of Jewish reckoning--there have been many deep, terrifying valleys, but also many bright and towering peaks. One peak stands highest in the ranges of human history. One example shines forth of a people uniting to produce abundance and to share the good life fairly and with freedom.",5,124,0.10801886568739924,0.09524743848092926,0.08807861483427949,0.08212966920057661,0.09143948214144149,-0.09378350012963263,-0.054091811031104345,0.01866717805709251,-0.02925038611501483,0.024237649583162192,0.9411764705882353,9.385879227642798e-05,0.0024774332074641234,"[0.10801886568739924, 0.09524743848092926, 0.08807861483427949, 0.08212966920057661, 0.09143948214144149]",0.7992273558471483,0.772221097153635,0.7215371261436461,0.933479239565827,-0.0027718554544386292
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,1,5,5,9,"One union holds out the promise of justice and opportunity for every citizen: That union is the United States of America. We have not remade paradise on Earth. We know perfection will not be found here. But think for a minute how far we have come in 200 years. We came from many roots, and we have many branches.",5,59,0.0636152269330779,0.09062423596401194,0.0753701195408062,0.07418698014873328,0.0524212663006138,0.0023912414481162833,0.093013767557275,0.18453513595973642,0.14289419049567953,0.13185984093668177,1.5555555555555556,0.00020344325553087536,0.004744784214486304,"[0.0636152269330779, 0.09062423596401194, 0.0753701195408062, 0.07418698014873328, 0.0524212663006138]",0.7731834824580599,0.8676932415646503,0.7476334858605053,0.9727375527772529,0.002394272263546649
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,2,5,10,14,"Yet all Americans across the eight generations that separate us from the stirring deeds of 1776, those who know no other homeland and those who just found refuge among our shores, say in unison: I am proud of America, and I am proud to be an American. Life will be a little better here for my children than for me. I believe this not because I am told to believe it, but because life has been better for me than it was for my father and my mother. I know it will be better for my children because my hands, my brains, my voice, and my vote can help make it happen. It has happened here in America.",5,118,0.12404533150152863,0.10476433742972711,0.11091757613539398,0.08304260759712641,0.10319484518645827,0.010420639157043011,0.012522921597702371,0.05412250902875576,0.046081670088003616,-0.005366160565702716,2.0,0.0002207493582036263,0.0006431187954784927,"[0.12404533150152863, 0.10476433742972711, 0.11091757613539398, 0.08304260759712641, 0.10319484518645827]",0.7956600622608836,0.7432460632653327,0.7157568033414612,0.9177840312631684,-0.005580077145397665
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,3,5,15,19,"It has happened to you and to me. Government exists to create and preserve conditions in which people can translate their ideas into practical reality. In the best of times, much is lost in translation. But we try. Sometimes we have tried and failed.",5,44,0.1337416484402313,0.12514350348262412,0.09840015889445529,0.09730638595095302,0.10858236264295947,-0.07558002588482396,-0.0498945694234476,-0.032463803940256525,-0.07365597193912247,-0.06792060924479983,3.5,0.00026399356177245567,0.00033806839969116614,"[0.1337416484402313, 0.12514350348262412, 0.09840015889445529, 0.09730638595095302, 0.10858236264295947]",0.8195020573071822,0.7874968046471601,0.6915454575733762,0.9358208298050912,-0.0018287321224716782
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,4,5,20,24,"Always we have had the best of intentions. But in the recent past, we sometimes forgot the sound principles that guided us through most of our history. We wanted to accomplish great things and solve age-old problems. And we became overconfident of our abilities. We tried to be a policeman abroad and the indulgent parent here at home.",5,58,0.09997467466147796,0.08948242507416489,0.08756032230493564,0.07403096302882746,0.09908648328189634,-0.07831579962816645,0.040465364546957316,0.0680700585155163,0.023256542891098367,-0.008516783567259325,2.125,0.00011082118199659968,0.0031533690589003543,"[0.09997467466147796, 0.08948242507416489, 0.08756032230493564, 0.07403096302882746, 0.09908648328189634]",0.7694968181608373,0.7521423079724268,0.722504220870114,0.913574108155374,-0.0028873803476575886
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,5,5,25,29,"We thought we could transform the country through massive national programs, but often the programs did not work. Too often they only made things worse. In our rush to accomplish great deeds quickly, we trampled on sound principles of restraint and endangered the rights of individuals. We unbalanced our economic system by the huge and unprecedented growth of Federal expenditures and borrowing. And we were not totally honest with ourselves about how much these programs would cost and how we would pay for them.",5,84,0.10812451480713554,0.1272231576579783,0.105415975681043,0.09367511153265266,0.0943801149053501,0.02650522303446813,0.08012414389360782,0.08650184123353633,0.01672390195907426,0.09668670176565886,2.1818181818181817,0.00018548066561052578,0.0013598511319319678,"[0.10812451480713554, 0.1272231576579783, 0.105415975681043, 0.09367511153265266, 0.0943801149053501]",0.7936895706597308,0.8224036318024733,0.7150771105168066,0.9492426359744567,0.001524112558278251
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,6,5,30,34,"Finally, we shifted our emphasis from defense to domestic problems while our adversaries continued a massive buildup of arms. The time has now come for a fundamentally different approach for a new realism that is true to the great principles upon which this Nation was founded. We must introduce a new balance to our economy--a balance that favors not only sound, active government but also a much more vigorous, healthy economy that can create new jobs and hold down prices. We must introduce a new balance in the relationship between the individual and the government--a balance that favors greater individual freedom and self-reliance. We must strike a new balance in our system of federalism--a balance that favors greater responsibility and freedom for the leaders of our State and local governments.",5,130,0.10203012803715283,0.1007270023990422,0.08505717562044676,0.09809607228414272,0.08174451406255123,0.0011865418506390346,0.10090594327738045,0.06632082128816957,0.0595274123055599,0.08670067640193037,2.8823529411764706,8.889611581131484e-05,0.0014606368014679688,"[0.10203012803715283, 0.1007270023990422, 0.08505717562044676, 0.09809607228414272, 0.08174451406255123]",0.7971935585751625,0.8214325057277185,0.7481223203515309,0.9636506469271195,-0.00034020147907483714
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,7,5,35,39,"We must introduce a new balance between the spending on domestic programs and spending on defense--a balance that ensures we will fully meet our obligation to the needy while also protecting our security in a world that is still hostile to freedom. And in all that we do, we must be more honest with the American people, promising them no more than we can deliver and delivering all that we promise. The genius of America has been its incredible ability to improve the lives of its citizens through a unique combination of governmental and free citizen activity. History and experience tells us that moral progress cannot come in comfortable and in complacent times, but out of trial and out of confusion. Tom Paine aroused the troubled Americans of 1776 to stand up to the times that try men's souls because the harder the conflict, the more glorious the triumph.",5,149,0.11175801980098546,0.1193034789224511,0.10864228139362948,0.11375987983910818,0.09515816661969168,-0.00358875039235029,0.03877313322990906,0.03643138604975255,0.05030786353207871,0.06326829617492219,2.0476190476190474,8.138139889780059e-05,0.0006295073075231847,"[0.11175801980098546, 0.1193034789224511, 0.10864228139362948, 0.11375987983910818, 0.09515816661969168]",0.7792334100053211,0.8250628687073451,0.7623662317510047,0.9636369544825403,5.6688406645133416e-05
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,8,5,40,44,"Just a year ago I reported that the state of the Union was not good. Tonight, I report that the state of our Union is better--in many ways a lot better--but still not good enough. To paraphrase Tom Paine, 1975 was not a year for summer soldiers and sum shine patriots. It was a year of fears and alarms and of dire forecasts--most of which never happened and won't happen. As you recall, the year 1975 opened with rancor and with bitterness.",5,82,0.08408211581679008,0.07777442604528673,0.07346183347472889,0.07758135256732707,0.06637528686200474,-0.04812956270516192,-0.07420155315028024,0.0011255726348935902,-0.07462077219015434,-0.04583236450862685,0.7619047619047619,4.248553284730847e-05,0.0009531684931240829,"[0.08408211581679008, 0.07777442604528673, 0.07346183347472889, 0.07758135256732707, 0.06637528686200474]",0.7939480206933197,0.8031431374728306,0.7563077276677126,0.9581353083156506,-0.0012179539336289284
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,9,5,45,49,"Political misdeeds of the past had neither been forgotten nor forgiven. The longest, most divisive war in our history was winding toward an unhappy conclusion. Many feared that the end of that foreign war of men and machines meant the beginning of a domestic war of recrimination and reprisal. Friends and adversaries abroad were asking whether America had lost its nerve. Finally, our economy was ravaged by inflation--inflation that was plunging us into the worse recession in four decades.",5,79,0.10697761191981003,0.09958299888943103,0.1097119505477201,0.08156813558499934,0.09352358623039693,-0.24762468473678984,-0.15898960971963325,-0.1259910366503073,-0.16132280863479026,-0.12856446135857408,1.105263157894737,0.00012748634539341936,0.0024311188358431177,"[0.10697761191981003, 0.09958299888943103, 0.1097119505477201, 0.08156813558499934, 0.09352358623039693]",0.7768137732869755,0.7605520927600596,0.7394542138293152,0.9268616503553697,-0.003848912030246933
